"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"28/05/2019","9,610.0","9,701.5","9,701.5","9,564.3","4.22M","-0.94%"
"27/05/2019","9,701.5","9,678.7","9,724.4","9,610.0","3.57M","0.00%"
"24/05/2019","9,701.5","9,770.2","9,838.8","9,701.5","4.59M","-1.40%"
"23/05/2019","9,838.8","9,838.8","9,884.6","9,747.3","3.92M","-0.23%"
"22/05/2019","9,861.7","9,747.3","9,930.3","9,724.4","10.43M","1.41%"
"21/05/2019","9,724.4","9,770.2","9,838.8","9,701.5","4.80M","-0.47%"
"20/05/2019","9,770.2","9,701.5","9,838.8","9,655.8","5.95M","0.71%"
"17/05/2019","9,701.5","9,655.8","9,770.2","9,610.0","5.37M","0.47%"
"16/05/2019","9,655.8","9,678.7","9,770.2","9,610.0","5.10M","-0.24%"
"15/05/2019","9,678.7","9,449.8","9,678.7","9,449.8","7.67M","2.92%"
"14/05/2019","9,404.1","9,266.8","9,449.8","9,266.8","4.38M","0.49%"
"13/05/2019","9,358.3","9,335.4","9,541.4","9,289.7","4.03M","0.74%"
"10/05/2019","9,289.7","9,243.9","9,381.2","9,221.0","3.54M","1.00%"
"09/05/2019","9,198.2","9,335.4","9,427.0","9,175.3","4.17M","-1.71%"
"08/05/2019","9,358.3","9,221.0","9,358.3","9,198.2","3.73M","0.25%"
"07/05/2019","9,335.4","9,381.2","9,518.5","9,266.8","3.12M","-0.24%"
"06/05/2019","9,358.3","9,427.0","9,472.7","9,312.6","5.16M","-2.15%"
"03/05/2019","9,564.3","9,564.3","9,678.7","9,541.4","3.60M","-0.48%"
"02/05/2019","9,610.0","9,747.3","9,747.3","9,564.3","4.00M","-1.18%"
"26/04/2019","9,724.4","9,632.9","9,747.3","9,610.0","3.02M","0.95%"
"25/04/2019","9,632.9","9,747.3","9,793.1","9,632.9","2.70M","-1.64%"
"24/04/2019","9,793.1","9,655.8","9,861.7","9,610.0","5.10M","2.64%"
"23/04/2019","9,541.4","9,472.7","9,701.5","9,381.2","5.11M","1.71%"
"22/04/2019","9,381.2","9,518.5","9,610.0","9,358.3","4.82M","-1.44%"
"19/04/2019","9,518.5","9,678.7","9,724.4","9,518.5","4.19M","-0.95%"
"18/04/2019","9,610.0","9,770.2","9,838.8","9,564.3","7.95M","-2.10%"
"17/04/2019","9,815.9","9,907.5","9,999.0","9,815.9","4.50M","-0.46%"
"16/04/2019","9,861.7","9,884.6","9,930.3","9,747.3","6.57M","-1.37%"
"12/04/2019","9,999.0","10,021.9","10,090.5","9,999.0","3.20M","-0.46%"
"11/04/2019","10,044.8","10,021.9","10,182.0","9,999.0","4.30M","0.23%"
"10/04/2019","10,021.9","10,021.9","10,136.3","9,999.0","4.67M","-1.13%"
"09/04/2019","10,136.3","10,250.7","10,342.2","10,136.3","8.12M","-0.67%"
"08/04/2019","10,204.9","10,021.9","10,204.9","9,999.0","5.46M","1.83%"
"05/04/2019","10,021.9","10,113.4","10,182.0","10,021.9","4.91M","-0.45%"
"04/04/2019","10,067.6","10,113.4","10,204.9","9,930.3","4.23M","0.92%"
"03/04/2019","9,976.1","9,999.0","10,044.8","9,884.6","10.47M","-0.91%"
"02/04/2019","10,067.6","10,296.4","10,319.3","10,067.6","5.28M","-1.12%"
"01/04/2019","10,182.0","10,319.3","10,319.3","10,136.3","5.79M","-0.89%"
"29/03/2019","10,273.6","10,410.8","10,433.7","10,250.7","8.68M","-0.88%"
"28/03/2019","10,365.1","10,204.9","10,410.8","10,204.9","5.41M","0.67%"
"27/03/2019","10,296.4","10,296.4","10,433.7","10,204.9","7.03M","0.67%"
"26/03/2019","10,227.8","10,273.6","10,365.1","10,159.2","6.25M","0.90%"
"25/03/2019","10,136.3","10,067.6","10,159.2","9,907.5","15.00M","-1.56%"
"22/03/2019","10,296.4","10,227.8","10,342.2","10,090.5","12.90M","1.81%"
"21/03/2019","10,113.4","10,525.3","10,571.0","10,113.4","14.97M","-3.91%"
"20/03/2019","10,525.3","10,479.5","10,593.9","10,319.3","18.81M","-0.43%"
"19/03/2019","10,571.0","10,708.3","10,708.3","10,502.4","15.64M","-1.28%"
"18/03/2019","10,708.3","10,479.5","10,731.2","10,456.6","21.10M","3.08%"
"15/03/2019","10,388.0","10,204.9","10,479.5","10,159.2","17.88M","0.89%"
"14/03/2019","10,296.4","10,296.4","10,410.8","10,227.8","10.79M","-0.22%"
"13/03/2019","10,319.3","10,227.8","10,410.8","10,113.4","30.49M","2.04%"
"12/03/2019","10,113.4","9,747.3","10,113.4","9,610.0","18.98M","4.74%"
"11/03/2019","9,655.8","9,701.5","9,747.3","9,610.0","6.63M","-0.47%"
"08/03/2019","9,701.5","9,747.3","9,838.8","9,678.7","11.19M","-1.40%"
"07/03/2019","9,838.8","9,838.8","9,930.3","9,770.2","16.76M","0.94%"
"06/03/2019","9,747.3","9,747.3","9,793.1","9,655.8","7.52M","0.24%"
"05/03/2019","9,724.4","9,701.5","9,930.3","9,632.9","16.57M","0.24%"
"04/03/2019","9,701.5","9,564.3","9,770.2","9,541.4","14.19M","1.92%"
"01/03/2019","9,518.5","9,564.3","9,587.1","9,449.8","9.34M","0.00%"
"28/02/2019","9,518.5","9,678.7","9,724.4","9,449.8","16.79M","-1.65%"
"27/02/2019","9,678.7","9,815.9","9,815.9","9,655.8","10.49M","-0.94%"
"26/02/2019","9,770.2","9,701.5","9,815.9","9,610.0","13.67M","0.23%"
"25/02/2019","9,747.3","9,838.8","9,884.6","9,747.3","12.37M","0.95%"
"22/02/2019","9,655.8","9,335.4","9,701.5","9,243.9","27.51M","3.43%"
"21/02/2019","9,335.4","9,449.8","9,449.8","9,289.7","14.91M","-0.97%"
"20/02/2019","9,427.0","9,381.2","9,564.3","9,358.3","11.43M","0.49%"
"19/02/2019","9,381.2","9,541.4","9,632.9","9,381.2","18.55M","-1.91%"
"18/02/2019","9,564.3","9,564.3","9,701.5","9,518.5","14.24M","0.48%"
"15/02/2019","9,518.5","9,472.7","9,655.8","9,427.0","8.86M","-0.24%"
"14/02/2019","9,541.4","9,564.3","9,655.8","9,518.5","10.51M","0.00%"
"13/02/2019","9,541.4","9,518.5","9,724.4","9,495.6","15.83M","0.00%"
"12/02/2019","9,541.4","9,472.7","9,724.4","9,427.0","15.88M","0.72%"
"11/02/2019","9,472.7","9,449.8","9,564.3","9,289.7","7.61M","2.99%"
"01/02/2019","9,198.2","8,923.6","9,221.0","8,923.6","7.58M","2.03%"
"31/01/2019","9,015.1","9,404.1","9,449.8","8,969.3","18.86M","-3.67%"
"30/01/2019","9,358.3","9,495.6","9,541.4","9,358.3","5.37M","-1.45%"
"29/01/2019","9,495.6","9,266.8","9,518.5","9,198.2","13.76M","1.97%"
"28/01/2019","9,312.6","9,243.9","9,358.3","9,198.2","9.26M","0.74%"
"25/01/2019","9,243.9","9,335.4","9,427.0","9,175.3","12.47M","-1.22%"
"24/01/2019","9,358.3","9,152.4","9,381.2","9,106.6","18.38M","2.51%"
"23/01/2019","9,129.5","8,900.7","9,175.3","8,832.1","14.47M","2.05%"
"22/01/2019","8,946.5","9,015.1","9,198.2","8,900.7","19.08M","0.51%"
"21/01/2019","8,900.7","8,397.3","8,900.7","8,374.4","23.88M","6.87%"
"18/01/2019","8,328.7","8,511.7","8,511.7","8,328.7","7.10M","-1.36%"
"17/01/2019","8,443.1","8,557.5","8,649.0","8,443.1","6.62M","-1.34%"
"16/01/2019","8,557.5","8,694.8","8,740.5","8,511.7","7.62M","-1.06%"
"15/01/2019","8,649.0","8,603.2","8,740.5","8,580.4","6.41M","0.53%"
"14/01/2019","8,603.2","8,511.7","8,717.7","8,488.8","10.03M","0.00%"
"11/01/2019","8,603.2","8,603.2","8,809.2","8,557.5","8.40M","-0.27%"
"10/01/2019","8,626.1","8,420.2","8,763.4","8,374.4","15.28M","2.72%"
"09/01/2019","8,397.3","8,237.2","8,557.5","8,191.4","12.42M","2.51%"
"08/01/2019","8,191.4","8,351.6","8,351.6","8,145.6","11.76M","-1.38%"
"07/01/2019","8,305.8","8,603.2","8,603.2","8,305.8","8.31M","-1.09%"
"04/01/2019","8,397.3","8,260.0","8,488.8","8,099.9","7.94M","1.38%"
"03/01/2019","8,282.9","8,694.8","8,786.3","8,260.0","11.50M","-4.74%"
"02/01/2019","8,694.8","8,809.2","8,900.7","8,694.8","5.05M","-1.55%"
"28/12/2018","8,832.1","8,923.6","9,015.1","8,809.2","4.82M","-0.26%"
"27/12/2018","8,854.9","9,152.4","9,175.3","8,854.9","8.01M","0.26%"
"26/12/2018","8,832.1","9,106.6","9,152.4","8,763.4","6.51M","-2.03%"
"25/12/2018","9,015.1","9,060.9","9,106.6","8,763.4","9.60M","-3.19%"
"24/12/2018","9,312.6","9,427.0","9,610.0","9,289.7","5.77M","-2.40%"
"21/12/2018","9,541.4","9,198.2","9,541.4","9,175.3","7.56M","3.22%"
"20/12/2018","9,243.9","9,381.2","9,564.3","9,175.3","12.91M","-0.98%"
"19/12/2018","9,335.4","9,770.2","9,815.9","9,129.5","23.38M","-4.90%"
"18/12/2018","9,815.9","9,747.3","9,999.0","9,701.5","10.28M","-0.92%"
"17/12/2018","9,907.5","10,067.6","10,136.3","9,884.6","11.43M","-3.13%"
"14/12/2018","10,227.8","10,525.3","10,616.8","10,113.4","23.61M","-3.46%"
"13/12/2018","10,593.9","10,776.9","10,845.6","10,593.9","8.69M","-1.49%"
"12/12/2018","10,754.1","10,731.2","10,754.1","10,662.5","4.83M","0.86%"
"11/12/2018","10,662.5","10,571.0","10,708.3","10,548.1","6.79M","0.87%"
"10/12/2018","10,571.0","10,799.8","10,868.5","10,571.0","13.94M","-3.95%"
"07/12/2018","11,005.8","11,005.8","11,165.9","10,960.0","9.00M","0.42%"
"06/12/2018","10,960.0","10,960.0","11,051.5","10,868.5","8.87M","-0.62%"
"05/12/2018","11,028.6","10,754.1","11,165.9","10,754.1","10.55M","0.84%"
"04/12/2018","10,937.1","11,005.8","11,120.2","10,845.6","8.45M","-1.04%"
"03/12/2018","11,051.5","10,799.8","11,074.4","10,754.1","14.24M","5.00%"
"30/11/2018","10,525.3","10,410.8","10,639.7","10,388.0","7.40M","0.66%"
"29/11/2018","10,456.6","10,502.4","10,616.8","10,388.0","8.72M","0.44%"
"28/11/2018","10,410.8","10,204.9","10,410.8","10,204.9","5.13M","2.02%"
"27/11/2018","10,204.9","10,388.0","10,456.6","10,136.3","4.63M","-0.89%"
"26/11/2018","10,296.4","10,250.7","10,365.1","10,250.7","3.68M","0.22%"
"23/11/2018","10,273.6","10,456.6","10,571.0","10,273.6","6.62M","-2.18%"
"22/11/2018","10,502.4","10,799.8","10,799.8","10,502.4","6.93M","-1.50%"
"21/11/2018","10,662.5","10,433.7","10,754.1","10,410.8","7.26M","0.43%"
"20/11/2018","10,616.8","10,388.0","10,731.2","10,365.1","10.20M","0.65%"
"19/11/2018","10,548.1","10,136.3","10,548.1","10,044.8","11.50M","5.01%"
"16/11/2018","10,044.8","9,884.6","10,136.3","9,793.1","6.39M","3.29%"
"15/11/2018","9,724.4","9,701.5","9,930.3","9,610.0","7.76M","0.24%"
"14/11/2018","9,701.5","10,067.6","10,227.8","9,587.1","11.83M","-3.64%"
"13/11/2018","10,067.6","10,067.6","10,250.7","10,067.6","6.91M","-2.00%"
"12/11/2018","10,273.6","10,296.4","10,365.1","10,113.4","4.93M","-0.66%"
"09/11/2018","10,342.2","10,479.5","10,639.7","10,319.3","6.42M","-2.59%"
"08/11/2018","10,616.8","10,845.6","10,868.5","10,616.8","5.61M","-0.22%"
"07/11/2018","10,639.7","10,639.7","10,754.1","10,456.6","5.74M","0.00%"
"06/11/2018","10,639.7","10,845.6","10,891.3","10,639.7","5.62M","-1.06%"
"05/11/2018","10,754.1","10,616.8","10,776.9","10,593.9","4.42M","0.00%"
"02/11/2018","10,754.1","10,525.3","10,891.3","10,502.4","9.51M","2.84%"
"01/11/2018","10,456.6","10,754.1","10,776.9","10,433.7","5.36M","-2.35%"
"31/10/2018","10,708.3","10,342.2","10,708.3","10,250.7","12.11M","5.41%"
"30/10/2018","10,159.2","10,113.4","10,319.3","10,067.6","5.28M","0.45%"
"29/10/2018","10,113.4","10,204.9","10,410.8","10,113.4","7.69M","-1.78%"
"26/10/2018","10,296.4","10,708.3","10,708.3","10,296.4","4.16M","-2.17%"
"25/10/2018","10,525.3","10,250.7","10,593.9","10,113.4","9.94M","-0.86%"
"24/10/2018","10,616.8","10,822.7","10,960.0","10,616.8","6.30M","-1.90%"
"23/10/2018","10,822.7","11,165.9","11,165.9","10,639.7","12.35M","-3.27%"
"22/10/2018","11,188.8","11,394.7","11,440.5","11,188.8","4.38M","-1.01%"
"19/10/2018","11,303.2","11,211.7","11,394.7","11,074.4","6.49M","-0.60%"
"18/10/2018","11,371.8","11,440.5","11,669.3","11,371.8","6.49M","-1.78%"
"17/10/2018","11,577.8","11,715.1","11,760.8","11,554.9","6.69M","0.60%"
"16/10/2018","11,509.1","11,349.0","11,509.1","11,303.2","4.18M","1.62%"
"15/10/2018","11,326.1","11,623.5","11,669.3","11,326.1","6.02M","-2.56%"
"12/10/2018","11,623.5","11,074.4","11,623.5","11,028.6","11.24M","3.25%"
"11/10/2018","11,257.4","11,532.0","11,760.8","11,257.4","25.20M","-6.99%"
"10/10/2018","12,104.0","12,264.2","12,287.1","12,058.3","7.40M","-0.94%"
"09/10/2018","12,218.4","12,287.1","12,355.7","12,172.7","6.96M","-0.56%"
"08/10/2018","12,287.1","12,310.0","12,470.1","12,264.2","9.72M","-0.92%"
"05/10/2018","12,401.5","12,676.1","12,721.8","12,401.5","10.84M","-2.17%"
"04/10/2018","12,676.1","12,744.7","12,767.6","12,607.4","7.25M","0.73%"
"03/10/2018","12,584.5","12,493.0","12,676.1","12,470.1","8.61M","1.48%"
"02/10/2018","12,401.5","12,378.6","12,561.7","12,195.6","16.16M","0.18%"
"01/10/2018","12,378.6","12,630.3","12,721.8","12,264.2","13.48M","-1.81%"
"28/09/2018","12,607.4","12,676.1","12,859.1","12,607.4","12.67M","-0.18%"
"27/09/2018","12,630.3","12,721.8","12,790.5","12,607.4","9.95M","-0.18%"
"26/09/2018","12,653.2","12,698.9","12,904.9","12,653.2","12.15M","-0.54%"
"25/09/2018","12,721.8","12,721.8","12,904.9","12,653.2","12.07M","-0.71%"
"24/09/2018","12,813.3","12,859.1","12,950.6","12,721.8","9.04M","-0.36%"
"21/09/2018","12,859.1","12,630.3","12,950.6","12,584.5","24.37M","2.37%"
"20/09/2018","12,561.7","12,310.0","12,561.7","12,218.4","11.77M","2.43%"
"19/09/2018","12,264.2","12,447.3","12,493.0","12,264.2","10.76M","-0.37%"
"18/09/2018","12,310.0","12,126.9","12,310.0","12,012.5","7.67M","1.13%"
"17/09/2018","12,172.7","12,332.8","12,332.8","12,172.7","6.08M","-1.30%"
"14/09/2018","12,332.8","12,310.0","12,515.9","12,264.2","13.93M","1.13%"
"13/09/2018","12,195.6","12,264.2","12,401.5","12,149.8","9.37M","0.57%"
"12/09/2018","12,126.9","12,424.4","12,447.3","12,126.9","10.20M","-1.67%"
"11/09/2018","12,332.8","11,943.9","12,401.5","11,943.9","13.05M","2.86%"
"10/09/2018","11,989.6","12,104.0","12,172.7","11,943.9","5.70M","-1.13%"
"07/09/2018","12,126.9","11,806.6","12,149.8","11,783.7","8.99M","2.32%"
"06/09/2018","11,852.3","11,943.9","12,012.5","11,760.8","7.57M","-0.58%"
"05/09/2018","11,921.0","11,852.3","12,035.4","11,760.8","13.93M","0.58%"
"04/09/2018","11,852.3","12,332.8","12,401.5","11,852.3","16.84M","-4.60%"
"31/08/2018","12,424.4","12,607.4","12,676.1","12,332.8","11.67M","-1.63%"
"30/08/2018","12,630.3","12,355.7","12,790.5","12,310.0","15.48M","2.22%"
"29/08/2018","12,355.7","12,470.1","12,493.0","12,310.0","11.55M","-0.92%"
"28/08/2018","12,470.1","12,493.0","12,561.7","12,401.5","13.11M","0.18%"
"27/08/2018","12,447.3","12,104.0","12,538.8","12,058.3","19.69M","4.21%"
"24/08/2018","11,943.9","11,921.0","12,172.7","11,692.2","17.44M","0.00%"
"23/08/2018","11,943.9","12,012.5","12,104.0","11,829.5","12.80M","-0.57%"
"22/08/2018","12,012.5","12,149.8","12,264.2","11,921.0","13.56M","-0.94%"
"21/08/2018","12,126.9","11,715.1","12,126.9","11,623.5","14.83M","3.11%"
"20/08/2018","11,760.8","11,875.2","12,012.5","11,760.8","11.11M","-1.15%"
"17/08/2018","11,898.1","12,218.4","12,287.1","11,898.1","18.04M","-0.57%"
"16/08/2018","11,966.8","11,349.0","12,035.4","11,211.7","23.42M","3.77%"
"15/08/2018","11,532.0","11,829.5","12,035.4","11,440.5","20.39M","-0.40%"
"14/08/2018","11,577.8","11,806.6","11,921.0","11,577.8","11.39M","-1.75%"
"13/08/2018","11,783.7","11,097.3","11,783.7","11,051.5","23.78M","6.19%"
"10/08/2018","11,097.3","10,937.1","11,120.2","10,891.3","9.41M","0.83%"
"09/08/2018","11,005.8","11,074.4","11,234.6","10,982.9","14.67M","0.42%"
"08/08/2018","10,960.0","10,593.9","10,960.0","10,571.0","11.61M","3.90%"
"07/08/2018","10,548.1","10,342.2","10,754.1","10,342.2","7.49M","0.88%"
"06/08/2018","10,456.6","10,433.7","10,662.5","10,342.2","6.35M","0.00%"
"03/08/2018","10,456.6","10,593.9","10,685.4","10,433.7","6.96M","-0.44%"
"02/08/2018","10,502.4","10,525.3","10,593.9","10,342.2","9.30M","-1.08%"
"01/08/2018","10,616.8","10,799.8","10,868.5","10,525.3","8.64M","-1.69%"
"31/07/2018","10,799.8","10,891.3","11,074.4","10,731.2","11.18M","-1.05%"
"30/07/2018","10,914.2","10,845.6","10,937.1","10,731.2","6.27M","1.92%"
"27/07/2018","10,708.3","10,662.5","10,891.3","10,502.4","7.64M","1.74%"
"26/07/2018","10,525.3","10,433.7","10,571.0","10,342.2","8.00M","0.88%"
"25/07/2018","10,433.7","10,937.1","10,937.1","10,433.7","9.26M","-3.18%"
"24/07/2018","10,776.9","10,845.6","10,937.1","10,593.9","9.79M","-0.21%"
"23/07/2018","10,799.8","11,211.7","11,440.5","10,799.8","9.72M","-4.45%"
"20/07/2018","11,303.2","10,982.9","11,326.1","10,799.8","14.97M","1.23%"
"19/07/2018","11,165.9","11,211.7","11,417.6","11,120.2","13.69M","-2.01%"
"18/07/2018","11,394.7","11,074.4","11,394.7","11,028.6","11.57M","3.75%"
"17/07/2018","10,982.9","10,342.2","11,028.6","10,227.8","20.16M","5.26%"
"16/07/2018","10,433.7","10,525.3","10,616.8","10,342.2","10.63M","0.88%"
"13/07/2018","10,342.2","10,250.7","10,525.3","10,182.0","10.78M","3.67%"
"12/07/2018","9,976.1","9,610.0","10,227.8","9,541.4","9.61M","4.31%"
"11/07/2018","9,564.3","9,838.8","9,976.1","9,541.4","13.39M","-6.49%"
"10/07/2018","10,227.8","10,159.2","10,388.0","10,067.6","9.89M","1.13%"
"09/07/2018","10,113.4","10,319.3","10,479.5","10,067.6","12.22M","0.91%"
"06/07/2018","10,021.9","9,381.2","10,021.9","9,289.7","15.61M","6.83%"
"05/07/2018","9,381.2","9,930.3","10,021.9","9,358.3","11.64M","-6.39%"
"04/07/2018","10,021.9","10,021.9","10,021.9","9,610.0","8.71M","1.86%"
"03/07/2018","9,838.8","10,571.0","10,662.5","9,838.8","26.29M","-6.93%"
"02/07/2018","10,571.0","10,982.9","11,074.4","10,388.0","12.35M","-4.74%"
"29/06/2018","11,097.3","11,257.4","11,371.8","11,028.6","6.53M","-0.21%"
"28/06/2018","11,120.2","11,440.5","11,554.9","11,005.8","11.53M","-2.80%"
"27/06/2018","11,440.5","11,921.0","12,035.4","11,440.5","4.79M","-3.85%"
"26/06/2018","11,898.1","11,898.1","12,012.5","11,783.7","4.73M","-1.33%"
"25/06/2018","12,058.3","12,081.2","12,241.3","11,989.6","8.28M","1.74%"
"22/06/2018","11,852.3","11,440.5","11,852.3","11,440.5","6.29M","2.17%"
"21/06/2018","11,600.7","11,943.9","11,989.6","11,577.8","5.09M","-3.06%"
"20/06/2018","11,966.8","11,715.1","12,012.5","11,486.3","7.38M","2.95%"
"19/06/2018","11,623.5","11,669.3","11,692.2","11,005.8","17.22M","-1.74%"
"18/06/2018","11,829.5","12,355.7","12,493.0","11,829.5","9.60M","-4.61%"
"15/06/2018","12,401.5","12,126.9","12,447.3","12,035.4","6.07M","1.12%"
"14/06/2018","12,264.2","12,538.8","12,653.2","12,264.2","6.74M","-2.37%"
"13/06/2018","12,561.7","12,538.8","12,698.9","12,378.6","6.03M","0.18%"
"12/06/2018","12,538.8","12,721.8","12,767.6","12,149.8","18.35M","-2.32%"
"11/06/2018","12,836.2","12,904.9","13,156.6","12,836.2","9.65M","-1.75%"
"08/06/2018","13,065.0","12,813.3","13,156.6","12,813.3","9.95M","0.71%"
"07/06/2018","12,973.5","13,316.7","13,316.7","12,950.6","12.45M","-2.07%"
"06/06/2018","13,248.1","12,996.4","13,385.4","12,859.1","11.38M","1.94%"
"05/06/2018","12,996.4","12,790.5","13,133.7","12,721.8","16.37M","1.61%"
"04/06/2018","12,790.5","12,538.8","12,859.1","12,378.6","12.24M","1.82%"
"01/06/2018","12,561.7","12,264.2","12,882.0","12,218.4","15.40M","1.29%"
"31/05/2018","12,401.5","11,715.1","12,470.1","11,715.1","11.38M","5.65%"
"30/05/2018","11,737.9","11,898.1","12,195.6","11,692.2","9.85M","-1.54%"
"29/05/2018","11,921.0","11,577.8","11,921.0","11,188.8","14.23M","6.98%"
"28/05/2018","11,143.0","11,669.3","11,852.3","11,143.0","16.49M","-6.88%"
"25/05/2018","11,966.8","12,584.5","12,676.1","11,943.9","9.54M","-4.39%"
"24/05/2018","12,515.9","12,813.3","12,904.9","12,401.5","5.44M","-2.32%"
"23/05/2018","12,813.3","12,218.4","12,813.3","12,195.6","10.85M","3.32%"
"22/05/2018","12,401.5","12,904.9","13,156.6","12,355.7","13.33M","-5.90%"
"21/05/2018","13,179.4","13,545.5","13,591.3","13,179.4","6.03M","-2.21%"
"18/05/2018","13,476.9","13,499.8","13,568.4","12,882.0","10.45M","0.86%"
"17/05/2018","13,362.5","13,362.5","13,522.7","13,179.4","9.10M","0.34%"
"16/05/2018","13,316.7","13,591.3","13,659.9","13,179.4","12.63M","-2.51%"
"15/05/2018","13,659.9","13,522.7","13,820.1","13,431.1","11.08M","1.19%"
"14/05/2018","13,499.8","13,659.9","13,682.8","13,316.7","7.53M","0.34%"
"11/05/2018","13,454.0","12,767.6","13,705.7","12,561.7","18.10M","5.00%"
"10/05/2018","12,813.3","13,637.1","13,820.1","12,813.3","14.70M","-6.67%"
"09/05/2018","13,728.6","13,728.6","14,048.9","13,522.7","8.86M","-1.32%"
"08/05/2018","13,911.6","13,751.5","14,323.5","13,728.6","16.96M","-0.16%"
"07/05/2018","13,934.5","13,087.9","13,934.5","13,019.3","13.17M","6.84%"
"04/05/2018","13,042.2","13,362.5","13,454.0","12,950.6","8.99M","-1.72%"
"03/05/2018","13,271.0","12,470.1","13,271.0","11,806.6","19.67M","6.42%"
"02/05/2018","12,470.1","13,591.3","13,591.3","12,470.1","11.26M","-7.00%"
"27/04/2018","13,408.3","12,927.8","13,522.7","12,744.7","11.56M","3.72%"
"26/04/2018","12,927.8","13,888.8","13,957.4","12,927.8","17.23M","-6.92%"
"24/04/2018","13,888.8","13,865.9","14,506.5","13,637.1","11.90M","-2.72%"
"23/04/2018","14,277.7","15,330.3","15,467.5","14,277.7","11.82M","-6.87%"
"20/04/2018","15,330.3","14,735.4","15,330.3","14,369.3","9.07M","6.01%"
"19/04/2018","14,460.8","15,330.3","15,353.1","14,369.3","19.85M","-5.81%"
"18/04/2018","15,353.1","16,108.2","16,131.1","15,353.1","8.17M","-3.59%"
"17/04/2018","15,925.2","15,604.8","15,925.2","15,398.9","7.76M","2.35%"
"16/04/2018","15,559.1","15,650.6","15,970.9","15,193.0","9.77M","-0.58%"
"13/04/2018","15,650.6","16,474.3","16,520.1","15,627.7","18.68M","-4.20%"
"12/04/2018","16,337.0","16,199.7","16,497.2","16,039.6","12.84M","0.00%"
"11/04/2018","16,337.0","17,160.7","17,298.0","16,337.0","19.35M","-4.29%"
"10/04/2018","17,069.2","17,389.5","17,504.0","16,954.8","14.18M","-1.06%"
"09/04/2018","17,252.3","16,428.5","17,252.3","16,291.3","26.57M","5.60%"
"06/04/2018","16,337.0","16,520.1","16,657.4","16,314.1","12.15M","0.28%"
"05/04/2018","16,291.3","16,565.8","16,565.8","16,245.5","9.37M","-0.84%"
"04/04/2018","16,428.5","16,748.9","16,794.6","16,382.8","14.58M","-1.10%"
"03/04/2018","16,611.6","16,565.8","16,703.1","16,428.5","12.20M","0.28%"
"02/04/2018","16,565.8","16,062.4","16,611.6","16,062.4","15.66M","4.62%"
"30/03/2018","15,833.6","16,016.7","16,039.6","15,581.9","11.26M","-1.14%"
"29/03/2018","16,016.7","16,245.5","16,245.5","15,925.2","9.07M","-0.57%"
"28/03/2018","16,108.2","16,199.7","16,428.5","16,062.4","10.13M","-1.68%"
"27/03/2018","16,382.8","16,703.1","16,794.6","16,359.9","15.83M","0.00%"
"26/03/2018","16,382.8","15,925.2","16,382.8","15,833.6","16.24M","2.43%"
"23/03/2018","15,993.8","15,879.4","16,199.7","15,490.4","27.62M","-2.37%"
"22/03/2018","16,382.8","16,657.4","16,680.2","16,245.5","18.93M","-1.10%"
"21/03/2018","16,565.8","16,703.1","16,794.6","16,428.5","18.26M","0.56%"
"20/03/2018","16,474.3","16,405.7","16,703.1","16,382.8","20.29M","-0.83%"
"19/03/2018","16,611.6","17,092.1","17,092.1","16,382.8","24.31M","-1.09%"
"16/03/2018","16,794.6","16,931.9","17,023.4","16,542.9","15.92M","0.27%"
"15/03/2018","16,748.9","16,108.2","16,931.9","16,016.7","19.50M","2.95%"
"14/03/2018","16,268.4","16,474.3","16,748.9","16,154.0","17.94M","-0.42%"
"13/03/2018","16,337.0","15,330.3","16,337.0","15,307.4","29.29M","6.73%"
"12/03/2018","15,307.4","15,193.0","15,467.5","15,101.4","19.05M","3.24%"
"09/03/2018","14,826.9","14,781.1","15,078.6","14,689.6","18.82M","2.21%"
"08/03/2018","14,506.5","14,277.7","14,689.6","14,277.7","9.28M","0.63%"
